imdb_id,rank_afc_2007,rank_afc_1998,rank_wga_2005,rank_ss_2012,included_in_guardian_list,included_in_1001_book,title,year,rated,released,runtime,genre,director,writer,actors,plot,language,country,awards,poster,metascore,imdb_rating,imdb_votes,alternate_title
tt0119107,,,,,,TRUE,"Fast, Cheap & Out of Control",1997,PG,3-Oct-97,80 min,Documentary,Errol Morris,N/A,"Dave Hoover, George Mendon__a, Raymond A. Mendez, Rodney Brooks","What do an elderly topiary gardener, a retired lion tamer, a man fascinated by mole rats, and a cutting-edge robotics designer have in common? Both nothing and everything in this ...",English,USA,10 wins & 2 nominations.,http://ia.media-imdb.com/images/M/MV5BMjEyMTQ4OTg3NF5BMl5BanBnXkFtZTcwNzE3NDIyMQ@@._V1_SX300.jpg,N/A,7.3,"3,180","Fast, Cheap and Out of Control"
tt0118749,,,,,,TRUE,Boogie Nights,1997,R,31-Oct-97,155 min,Drama,Paul Thomas Anderson,Paul Thomas Anderson,"Luis Guzm__n, Burt Reynolds, Julianne Moore, Rico Bueno",The story of a young man's adventures in the Californian pornography industry of the late 1970s and early 1980s.,English,USA,Nominated for 3 Oscars. Another 29 wins & 49 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjMzNzkwNjEyOF5BMl5BanBnXkFtZTgwOTY3Njc3NjE@._V1_SX300.jpg,85,7.9,"190,636",Boogie Nights
tt0119349,,,,,,TRUE,The Ice Storm,1997,R,26-Nov-97,112 min,Drama,Ang Lee,"Rick Moody (novel), James Schamus","Kevin Kline, Joan Allen, Sigourney Weaver, Henry Czerny","1973, suburban New Canaan, Connecticut: middle class families experimenting with casual sex and substance abuse find their lives beyond their control.",English,"USA, France",Nominated for 1 Golden Globe. Another 5 wins & 30 nominations.,http://ia.media-imdb.com/images/M/MV5BOTI2MzgxNjIwOF5BMl5BanBnXkFtZTcwOTcxMzU1MQ@@._V1_SX300.jpg,72,7.5,"46,386","Ice Storm, The"
tt0119711,,,,,,TRUE,Mother and Son,1997,N/A,6-Feb-98,73 min,Drama,Aleksandr Sokurov,Yuriy Arabov,"Aleksei Ananishnov, Gudrun Geyer",A slow and poignant story of love and patience told via a dying mother nursed by her devoted son. The simple narrative is a thread woven among the deeply spiritual images of the countryside...,Russian,"Russia, Germany",4 wins & 4 nominations.,http://ia.media-imdb.com/images/M/MV5BMTQwNTk4Nzk1MV5BMl5BanBnXkFtZTcwOTc0MDAyMQ@@._V1_SX300.jpg,N/A,7.6,"2,852",Mother and Son (Mat i syn)
tt0120255,,,,,,TRUE,The Sweet Hereafter,1997,R,21-Nov-97,112 min,Drama,Atom Egoyan,"Russell Banks (novel), Atom Egoyan (screenplay)","Ian Holm, Caerthan Banks, Sarah Polley, Tom McCamus","A bus crash in a small town brings a lawyer to the town to defend the families, but he discovers that everything is not what it seems.",English,Canada,Nominated for 2 Oscars. Another 33 wins & 52 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BZTYxYzhlMTItOWQwNC00ZjFmLWFiYzMtNzQ2M2NjN2E3YmIxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,90,7.7,"26,931","Sweet Hereafter, The"
tt0120265,,,,,,TRUE,Taste of Cherry,1997,NOT RATED,26-Nov-97,95 min,Drama,Abbas Kiarostami,Abbas Kiarostami,"Homayoun Ershadi, Abdolrahman Bagheri, Afshin Khorshid Bakhtiari, Safar Ali Moradi",An Iranian man drives his truck in search of someone who will quietly bury him under a cherry tree after he commits suicide.,Persian,"Iran, France",3 wins & 3 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BNDcwMjI2NDc2OV5BMl5BanBnXkFtZTcwMjQzOTMyMQ@@._V1_SX300.jpg,N/A,7.7,"14,778",Taste of Cherry (Ta'm e guilass)
tt0125659,,,,,,TRUE,Open Your Eyes,1997,R,19-Dec-97,117 min,"Drama, Mystery, Romance",Alejandro Amen__bar,"Alejandro Amen__bar, Mateo Gil","Eduardo Noriega, Pen_©lope Cruz, Chete Lera, Fele Mart__nez","A very handsome man finds the love of his life, but he suffers an accident and needs to have his face rebuilt by surgery after it is severely disfigured.",Spanish,"Spain, France, Italy",5 wins & 11 nominations.,http://ia.media-imdb.com/images/M/MV5BMTQ2OTk1NDU4MV5BMl5BanBnXkFtZTYwNTIzNjQ5._V1_SX300.jpg,N/A,7.8,"52,895",Open Your Eyes (Abre los ojos)
tt0120338,83,,,,,TRUE,Titanic,1997,PG-13,19-Dec-97,194 min,"Drama, Romance",James Cameron,James Cameron,"Leonardo DiCaprio, Kate Winslet, Billy Zane, Kathy Bates","A seventeen-year-old aristocrat falls in love with a kind but poor artist aboard the luxurious, ill-fated R.M.S. Titanic.",English,USA,Won 11 Oscars. Another 110 wins & 73 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BZDNiMjE0NDgtZWRhNC00YTlhLTk2ZjItZTQzNTU2NjAzNWNkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,74,7.7,"802,161",Titanic
tt0118845,,,,,,TRUE,Happy Together,1997,N/A,30-May-97,96 min,"Drama, Romance",Kar-Wai Wong,Kar-Wai Wong,"Leslie Cheung, Tony Chiu Wai Leung, Chen Chang, Gregory Dayton",Yiu-Fai and Po-Wing arrive in Argentina from Hong Kong and take to the road for a holiday. Something is wrong and their relationship goes adrift. A disillusioned Yiu-Fai starts working at a...,"Mandarin, Cantonese, Spanish","Hong Kong, Japan, South Korea",6 wins & 17 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4ODY4MjY2MF5BMl5BanBnXkFtZTcwNTE0MDMzNA@@._V1_SX300.jpg,69,7.7,"15,154",Happy Together (Chun gwong cha sit)
tt0120815,71,,,,,TRUE,Saving Private Ryan,1998,R,24-Jul-98,169 min,"Action, Drama, War",Steven Spielberg,Robert Rodat,"Tom Hanks, Tom Sizemore, Edward Burns, Barry Pepper","Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action.","English, French, German, Czech",USA,Won 5 Oscars. Another 74 wins & 74 nominations.,http://ia.media-imdb.com/images/M/MV5BZjhkMDM4MWItZTVjOC00ZDRhLThmYTAtM2I5NzBmNmNlMzI1XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_SX300.jpg,90,8.6,"888,014",Saving Private Ryan
tt0118715,,,,,TRUE,TRUE,The Big Lebowski,1998,R,6-Mar-98,117 min,"Comedy, Crime","Joel Coen, Ethan Coen","Ethan Coen, Joel Coen","Jeff Bridges, John Goodman, Julianne Moore, Steve Buscemi","""The Dude"" Lebowski, mistaken for a millionaire Lebowski, seeks restitution for his ruined rug and enlists his bowling buddies to help get it.","English, German, Hebrew, Spanish","USA, UK",4 wins & 16 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BZTFjMjBiYzItNzU5YS00MjdiLWJkOTktNDQ3MTE3ZjY2YTY5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,69,8.2,"543,943","Big Lebowski, The"
tt0120735,,,,,,TRUE,"Lock, Stock and Two Smoking Barrels",1998,R,28-Aug-98,107 min,"Comedy, Crime",Guy Ritchie,Guy Ritchie,"Jason Flemyng, Dexter Fletcher, Nick Moran, Jason Statham","A botched card game in London triggers four friends, thugs, weed-growers, hard gangsters, loan sharks and debt collectors to collide with each other in a series of unexpected events, all for the sake of weed, cash and two antique shotguns.",English,UK,Nominated for 1 BAFTA Film Award. Another 13 wins & 7 nominations.,http://ia.media-imdb.com/images/M/MV5BMTAyN2JmZmEtNjAyMy00NzYwLThmY2MtYWQ3OGNhNjExMmM4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,66,8.2,"417,580","Lock, Stock and Two Smoking Barrels"
tt0118789,,,,,,TRUE,Buffalo '66,1998,R,26-Jun-98,110 min,"Comedy, Crime, Drama",Vincent Gallo,"Vincent Gallo (story), Vincent Gallo (screenplay), Alison Bagnall (screenplay)","Vincent Gallo, Christina Ricci, Ben Gazzara, Mickey Rourke","After being released from prison, Billy is set to visit his parents with his wife, who he does not actually have. This provokes Billy to act out, as he kidnaps a girl and forces her to act as his wife for the visit.",English,"USA, Canada",6 wins & 11 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMWJkZDFhOTEtMzc5NS00ZmZjLWJmZDItODAzNzgxZjM4NWFlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,68,7.5,"36,965",Buffalo '66
tt0128445,,,,,TRUE,TRUE,Rushmore,1998,R,19-Feb-99,93 min,"Comedy, Drama",Wes Anderson,"Wes Anderson, Owen Wilson","Jason Schwartzman, Bill Murray, Olivia Williams, Seymour Cassel",The extracurricular king of Rushmore preparatory school is put on academic probation.,"English, Spanish, Latin, French",USA,Nominated for 1 Golden Globe. Another 15 wins & 15 nominations.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2OTc3OTk2M15BMl5BanBnXkFtZTgwMjg2NjIyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg",86,7.7,"135,424",Rushmore
tt0147612,,,,,,TRUE,Happiness,1998,N/A,16-Oct-98,134 min,"Comedy, Drama",Todd Solondz,Todd Solondz,"Jane Adams, Jon Lovitz, Philip Seymour Hoffman, Dylan Baker","The lives of several individuals intertwine as they go about their lives in their own unique ways, engaging in acts society as a whole might find disturbing in a desperate search for human connection.","English, Russian",USA,Nominated for 1 Golden Globe. Another 12 wins & 23 nominations.,http://ia.media-imdb.com/images/M/MV5BM2FlNzE0ZmUtMmVkZS00MWQ3LWE4OWQtYjQwZjdhNzRmNWE2XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,81,7.8,"55,524",Happiness
tt0154421,,,,,,TRUE,The Idiots,1998,R,17-Jul-98,117 min,"Comedy, Drama",Lars von Trier,Lars von Trier,"Bodil J__rgensen, Jens Albinus, Anne Louise Hassing, Troels Lyby","The group of people gather at the house in Copenhagen suburb to break all the limitations and to bring out the ""inner idiot"" in themselves.",Danish,"Denmark, Spain, Sweden, France, Netherlands, Italy",5 wins & 4 nominations.,http://ia.media-imdb.com/images/M/MV5BNjY4MzA5MDIyMl5BMl5BanBnXkFtZTcwODYyMzMzMQ@@._V1_SX300.jpg,47,6.9,"24,147","Idiots, The (Idioterne)"
tt0138097,,,28,,,,Shakespeare in Love,1998,R,8-Jan-99,123 min,"Comedy, Drama, Romance",John Madden,"Marc Norman, Tom Stoppard","Geoffrey Rush, Tom Wilkinson, Steven O'Donnell, Tim McMullan","A young Shakespeare, out of ideas and short of cash, meets his ideal woman and is inspired to write one of his most famous plays.",English,USA,Won 7 Oscars. Another 56 wins & 86 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0ODI2NDk2OV5BMl5BanBnXkFtZTcwNTIzNDQ4OQ@@._V1_SX300.jpg,87,7.2,"176,680",Shakespeare In Love
tt0129387,,,,,TRUE,TRUE,There's Something About Mary,1998,R,15-Jul-98,119 min,"Comedy, Romance","Bobby Farrelly, Peter Farrelly","Ed Decter (story), John J. Strauss (story), Ed Decter (screenplay), John J. Strauss (screenplay), Peter Farrelly (screenplay), Bobby Farrelly (screenplay)","Cameron Diaz, Matt Dillon, Ben Stiller, Lee Evans","A man gets a chance to meet up with his dream girl from high school, even though his date with her back then was a complete disaster.",English,USA,Nominated for 2 Golden Globes. Another 17 wins & 15 nominations.,http://ia.media-imdb.com/images/M/MV5BMTAzNzM3NTM4NDNeQTJeQWpwZ15BbWU4MDgzOTgzMTAx._V1_SX300.jpg,69,7.1,"248,153",There's Something About Mary
tt0130827,,,,,,TRUE,Run Lola Run,1998,R,18-Jun-99,80 min,"Crime, Drama, Thriller",Tom Tykwer,Tom Tykwer (screenplay),"Franka Potente, Moritz Bleibtreu, Herbert Knaup, Nina Petri","After a botched money delivery, Lola has 20 minutes to come up with 100,000 Deutschmarks.","German, English, Japanese",Germany,Nominated for 1 BAFTA Film Award. Another 28 wins & 19 nominations.,http://ia.media-imdb.com/images/M/MV5BMjA5MDg3MjYyOF5BMl5BanBnXkFtZTgwODk3NjkzMTE@._V1_SX300.jpg,77,7.8,"162,056",Run Lola Run (Lola Rennt)
tt0154420,,,,,,TRUE,The Celebration,1998,R,19-Jun-98,105 min,Drama,Thomas Vinterberg,"Thomas Vinterberg (screenplay), Mogens Rukov (screenplay), Thomas Vinterberg (idea)","Ulrich Thomsen, Henning Moritzen, Thomas Bo Larsen, Paprika Steen","At Helge's 60th birthday party, some unpleasant family truths are revealed.","Danish, German, English","Denmark, Sweden",Nominated for 1 Golden Globe. Another 28 wins & 22 nominations.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjYzMTYwNTIyMV5BMl5BanBnXkFtZTcwOTU2MjM2NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",82,8.1,"66,291","Celebration, The (Festen)"
tt0166808,,,,,,TRUE,Sombre,1998,N/A,27-Jan-99,112 min,"Drama, Horror",Philippe Grandrieux,"Sophie Filli_¨res, Philippe Grandrieux, Pierre Hodgson","Marc Barb_©, Elina L__wensohn, G_©raldine Voillat, Coralie","A car, following the Tour de France. Children screaming in front of the puppet show. Women, often prostitutes, trying to scream as they are being strangled. Then he will meet Claire, the ...",French,France,1 win & 1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTk4MTk2NjM1OV5BMl5BanBnXkFtZTcwODUxODE0MQ@@._V1_SX300.jpg,N/A,6.4,"1,046",Sombre
tt0138704,,,,,,TRUE,Pi,1998,R,10-Jul-98,84 min,"Drama, Mystery, Thriller",Darren Aronofsky,"Darren Aronofsky, Darren Aronofsky (story), Sean Gullette (story), Eric Watson (story), Darren Aronofsky (voice over written by), Sean Gullette (voice over written by)","Sean Gullette, Mark Margolis, Ben Shenkman, Pamela Hart",A paranoid mathematician searches for a key number that will unlock the universal patterns found in nature.,"English, Hebrew",USA,8 wins & 12 nominations.,http://ia.media-imdb.com/images/M/MV5BMTEwNzk1MDE0NDBeQTJeQWpwZ15BbWU4MDkwNTM5MjEx._V1_SX300.jpg,72,7.5,"143,220",Pi
tt0120863,,,,,TRUE,TRUE,The Thin Red Line,1998,R,15-Jan-99,170 min,"Drama, War",Terrence Malick,"James Jones (novel), Terrence Malick (screenplay)","Nick Nolte, Jim Caviezel, Sean Penn, Elias Koteas","Terrence Malick's adaptation of James Jones' autobiographical 1962 novel, focusing on the conflict at Guadalcanal during the second World War.","English, Tok Pisin, Japanese, Greek",USA,Nominated for 7 Oscars. Another 20 wins & 41 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BZDlmNDQ0YjItNTlhMS00MDkyLWE4YzEtMDczMzliODU5MTMzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,78,7.6,"140,051","Thin Red Line, The"
tt0178868,,,,,TRUE,TRUE,Ringu,1998,UNRATED,31-Jan-98,96 min,"Horror, Mystery, Sci-Fi",Hideo Nakata,"Hiroshi Takahashi (screenplay), K_´ji Suzuki (novel)","Nanako Matsushima, Miki Nakatani, Y_»ko Takeuchi, Hitomi Sat_´","Ruthlessly murdered by her father, the ghost of a seer's daughter kills all those who watch a weird video after 7 days; unless the viewer finds the escape clause.",Japanese,Japan,6 wins & 1 nomination.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyMDEyMjY3MV5BMl5BanBnXkFtZTcwNTg3NDEzMQ@@._V1_SX300.jpg,N/A,7.3,"51,091",Ringu
tt0120188,,,,,,TRUE,Three Kings,1999,R,1-Oct-99,114 min,"Action, Adventure, Comedy",David O. Russell,"John Ridley (story), David O. Russell (screenplay)","George Clooney, Mark Wahlberg, Ice Cube, Spike Jonze","In the aftermath of the Persian Gulf War, 4 soldiers set out to steal gold that was stolen from Kuwait, but they discover people who desperately need their help.","English, Arabic",USA,8 wins & 19 nominations.,http://ia.media-imdb.com/images/M/MV5BMTI0ODg0NTA4Ml5BMl5BanBnXkFtZTcwNDEwNTEzMQ@@._V1_SX300.jpg,82,7.1,"138,366",Three Kings
tt0133093,,,,,TRUE,TRUE,The Matrix,1999,R,31-Mar-99,136 min,"Action, Sci-Fi","Lana Wachowski, Lilly Wachowski","Lilly Wachowski, Lana Wachowski","Keanu Reeves, Laurence Fishburne, Carrie-Anne Moss, Hugo Weaving",A computer hacker learns from mysterious rebels about the true nature of his reality and his role in the war against its controllers.,English,USA,Won 4 Oscars. Another 33 wins & 43 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMDMyMmQ5YzgtYWMxOC00OTU0LWIwZjEtZWUwYTY5MjVkZjhhXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_SX300.jpg,73,8.7,"1,233,966","Matrix, The"
tt0120363,,,,,,TRUE,Toy Story 2,1999,G,24-Nov-99,92 min,"Animation, Adventure, Comedy","John Lasseter, Ash Brannon, Lee Unkrich","John Lasseter (original story by), Pete Docter (original story by), Ash Brannon (original story by), Andrew Stanton (original story by), Andrew Stanton (screenplay), Rita Hsiao (screenplay), Doug Chamberlin (screenplay), Chris Webb (screenplay)","Tom Hanks, Tim Allen, Joan Cusack, Kelsey Grammer","When Woody is stolen by a toy collector, Buzz and his friends vow to rescue him, but Woody finds the idea of immortality in a museum tempting.","English, Arabic, Spanish",USA,Nominated for 1 Oscar. Another 20 wins & 28 nominations.,http://ia.media-imdb.com/images/M/MV5BMTQ0OTU0NTcyNl5BMl5BanBnXkFtZTcwOTk5Mjc4OA@@._V1_SX300.jpg,88,7.9,"387,982",Toy Story 2
tt0262246,,,,,,TRUE,Attack the Gas Station!,1999,R,2-Oct-99,113 min,Comedy,Sang-Jin Kim,Jeong-woo Park,"Sung-jae Lee, Oh-seong Yu, Seong-jin Kang, Ji-tae Yu",Four disaffected youths rob a gas station but find their plans complicated and sidetracked before the night is through.,Korean,South Korea,N/A,http://ia.media-imdb.com/images/M/MV5BMTMyMjYyNDY2MV5BMl5BanBnXkFtZTcwMzU2NzAzMQ@@._V1_SX300.jpg,N/A,7.1,"3,521",Attack the Gas Station! (Juyusu seubgyuksageun)
tt0126886,,,,,TRUE,,Election,1999,R,7-May-99,103 min,"Comedy, Drama",Alexander Payne,"Tom Perrotta (novel), Alexander Payne (screenplay), Jim Taylor (screenplay)","Matthew Broderick, Reese Witherspoon, Chris Klein, Jessica Campbell","A high school teacher's personal life becomes complicated as he works with students during the school elections, particularly with an obsessive overachiever determined to become student body president.","English, Spanish",USA,Nominated for 1 Oscar. Another 16 wins & 33 nominations.,http://ia.media-imdb.com/images/M/MV5BMzQxMDcyNzM4M15BMl5BanBnXkFtZTcwNzc1NjIyMQ@@._V1_SX300.jpg,83,7.3,"73,700",Election
tt0120601,,,74,,,TRUE,Being John Malkovich,1999,R,3-Dec-99,112 min,"Comedy, Drama, Fantasy",Spike Jonze,Charlie Kaufman,"John Cusack, Cameron Diaz, Ned Bellamy, Eric Weinstein",A puppeteer discovers a portal that leads literally into the head of movie star John Malkovich.,English,USA,Nominated for 3 Oscars. Another 48 wins & 75 nominations.,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2MxNzc2NDYtOTg3NC00ZTdlLTg4ZjctM2ZkYTA1NDQzZGQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",90,7.8,"255,806",Being John Malkovich
tt0137523,,,,,,TRUE,Fight Club,1999,R,15-Oct-99,139 min,Drama,David Fincher,"Chuck Palahniuk (novel), Jim Uhls (screenplay)","Edward Norton, Brad Pitt, Meat Loaf, Zach Grenier","An insomniac office worker, looking for a way to change his life, crosses paths with a devil-may-care soap maker, forming an underground fight club that evolves into something much, much more.",English,"USA, Germany",Nominated for 1 Oscar. Another 10 wins & 31 nominations.,http://ia.media-imdb.com/images/M/MV5BMzc1YmU2ZjEtYWIwMC00ZjM3LWI0NTctMDVlNGQ3YmYwMzE5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,66,8.8,"1,359,025",Fight Club
tt0175880,,,,,,TRUE,Magnolia,1999,R,7-Jan-00,188 min,Drama,Paul Thomas Anderson,Paul Thomas Anderson,"Pat Healy, Genevieve Zweig, Mark Flannagan, Neil Flynn","An epic mosaic of interrelated characters in search of love, forgiveness, and meaning in the San Fernando Valley.","English, German, French",USA,Nominated for 3 Oscars. Another 28 wins & 51 nominations.,http://ia.media-imdb.com/images/M/MV5BZmFhMzE1NDUtNGFmOC00M2E2LWI3ODItNzJjZmRlMTY0NDc0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,77,8,"242,067",Magnolia
tt0185125,,,,,,TRUE,All About My Mother,1999,R,31-Mar-00,101 min,Drama,Pedro Almod__var,Pedro Almod__var,"Cecilia Roth, Marisa Paredes, Candela Pe_±a, Antonia San Juan","Young Esteban wants to become a writer and also to discover the identity of his father, carefully concealed by his mother Manuela.","Spanish, Catalan","Spain, France",Won 1 Oscar. Another 56 wins & 37 nominations.,http://ia.media-imdb.com/images/M/MV5BMjE3OTg3MTk2NV5BMl5BanBnXkFtZTcwNzA4ODMyMQ@@._V1_SX300.jpg,87,7.9,"69,368",All About My Mother (Todo sobre mi madre)
tt0200071,,,,,,TRUE,Rosetta,1999,R,22-Sep-99,95 min,Drama,"Jean-Pierre Dardenne, Luc Dardenne","Jean-Pierre Dardenne, Luc Dardenne","_‰milie Dequenne, Fabrizio Rongione, Anne Yernaux, Olivier Gourmet","Young and impulsive Rosetta lives with her alcoholic mother and, moved by despair, she will do anything to maintain a job.",French,"France, Belgium",9 wins & 7 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0MDUzOTk2N15BMl5BanBnXkFtZTcwODAxOTI0MQ@@._V1_SX300.jpg,76,7.5,"9,234",Rosetta
tt0209463,,,,,,TRUE,The Wind Will Carry Us,1999,N/A,24-Nov-99,118 min,Drama,Abbas Kiarostami,Abbas Kiarostami,"Behzad Dorani, Noghre Asadi, Roushan Karam Elmi, Bahman Ghobadi",Irreverent city engineer Behzad comes to a rural village in Iran to keep vigil for a dying relative. In the meanwhile the film follows his efforts to fit in with the local community and how he changes his own attitudes as a result.,Persian,"Iran, France",4 wins & 5 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzODc3MTkzOV5BMl5BanBnXkFtZTcwMjIyNDQzMQ@@._V1_SX300.jpg,86,7.6,"5,479","Wind Will Carry Us, The (Bad ma ra khahad bord)"
tt0209933,,,,,,TRUE,Beau Travail,1999,UNRATED,3-May-00,92 min,Drama,Claire Denis,"Claire Denis, Jean-Pol Fargeau, Herman Melville (story ""Billy Budd,  Sailor"")","Denis Lavant, Michel Subor, Gr_©goire Colin, Richard Courcet","This film focuses on an ex-Foreign Legion officer as he recalls his once glorious life, leading troops in Africa.","French, Italian, Russian",France,6 wins & 10 nominations.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzNTI3MjIzNF5BMl5BanBnXkFtZTYwMDg4Mjk5._V1_UX182_CR0,0,182,268_AL_.jpg",91,7.3,"5,212",Beau Travail
